Id,WhiteElo,BlackElo,Result,ConsideredMovesWhite,BestPieceMovesCountWhite,ConsideredMovesBlack,BestPieceMovesCountBlack
66185,1699,1681,0-1,10,1,10,2
66196,2043,2022,0-1,6,4,8,1
66188,1149,1120,1-0,8,4,9,3
66192,1896,1977,1-0,9,2,6,2
66194,1563,1435,1-0,9,3,9,2
66197,1943,1937,1-0,10,1,10,2
66193,1059,1109,0-1,9,1,9,2
66198,1960,1905,0-1,5,0,8,0
66195,1571,1534,1-0,10,2,8,1
66201,2026,1979,1-0,8,3,10,1
66203,1507,1496,1-0,10,1,8,2
66199,1604,1579,1-0,10,2,9,1
66205,1885,2126,0-1,8,4,10,1
66204,1842,1804,0-1,10,3,10,1
66207,1246,1304,0-1,9,2,6,2
66202,1154,1117,0-1,4,2,10,2
66200,809,756,1-0,10,2,7,1
66208,1075,978,0-1,5,2,7,1
66206,1407,1414,0-1,8,1,9,2
66209,1834,1791,0-1,8,3,9,1
66210,1806,1770,1-0,7,2,6,2
66213,1996,1985,0-1,7,1,6,0
66211,1170,1108,1-0,7,2,10,1
66214,1817,1803,1-0,10,3,10,1
66215,1763,1796,1/2-1/2,10,3,8,2
66212,1310,1187,0-1,10,2,6,1
66216,1523,1504,1-0,10,2,8,3
66217,1782,1679,0-1,10,2,7,3
66219,1965,1972,0-1,10,2,9,3
66221,1573,1601,0-1,8,1,5,2
66218,1310,1327,0-1,9,1,9,3
66224,1741,1772,1-0,10,1,3,2
66225,1093,1129,1-0,7,3,4,2
66220,1569,1477,0-1,7,3,10,0
66223,1947,1979,1-0,10,0,7,1
66232,1811,1962,0-1,7,4,5,2
66222,1914,1833,0-1,10,2,10,1
66228,1633,1840,0-1,9,2,8,2
66229,1686,1693,1/2-1/2,7,2,10,2
66235,1089,1019,0-1,5,2,5,3
66233,1639,1641,0-1,6,3,9,2
66230,910,874,1-0,10,2,6,2
66231,1540,1506,1-0,10,3,7,1
66226,1579,1635,1/2-1/2,9,3,10,1
66227,875,860,1/2-1/2,10,0,5,1
66234,1945,1959,0-1,9,1,9,2
66236,943,1050,1-0,9,2,8,3
66238,1610,1692,1-0,10,2,8,3
66244,1830,1849,0-1,5,3,6,1
66240,1245,1337,1-0,6,2,9,3
66247,1803,1868,0-1,0,0,0,0
66242,1676,1665,1/2-1/2,10,1,6,3
66239,1000,972,1-0,9,2,9,2
66241,2097,2117,1-0,10,2,9,2
66237,1614,1610,1-0,10,1,10,2
66252,1626,1662,1-0,5,1,5,0
66245,1925,1914,1/2-1/2,5,2,8,1
66246,1583,1669,1-0,10,2,10,2
66251,1197,1168,0-1,8,3,6,1
66253,1669,1580,0-1,8,4,7,2
66250,956,990,0-1,10,2,7,1
66243,1493,1555,1-0,9,3,10,1
66249,1407,1531,0-1,10,1,6,2
66248,1751,1753,1-0,8,2,10,0
66254,2114,2081,1-0,8,0,9,1
66258,1441,1483,1-0,5,3,9,1
66256,1332,1325,0-1,9,3,10,3
66255,1480,1448,1-0,10,2,7,3
66257,2052,2179,1-0,10,1,8,2
66260,1311,1379,1-0,9,1,9,2
66262,1711,1664,1-0,6,3,10,3
66263,1931,1917,0-1,10,1,10,2
66261,1945,1745,0-1,6,1,10,0
66259,1856,2061,0-1,10,0,10,1
66264,1653,1641,1-0,8,1,7,2
66266,1689,1718,0-1,7,2,8,2
66265,875,914,0-1,9,3,7,2
66271,1570,1597,1-0,10,2,8,4
66269,1077,1130,0-1,5,3,10,2
66270,1435,1460,0-1,9,1,6,2
66272,1219,1233,0-1,5,2,10,1
66268,1385,1441,0-1,10,1,7,1
66277,1534,1443,0-1,9,2,9,3
66274,1278,1244,0-1,6,1,6,2
66267,1264,1318,0-1,10,2,7,1
66276,1621,1564,0-1,6,1,8,3
66282,1483,1531,0-1,5,2,4,3
66275,2118,2122,1-0,4,2,5,2
66273,1971,1931,0-1,10,1,8,2
66278,1467,1475,0-1,8,1,6,1
66281,1676,1684,1-0,5,1,7,2
66280,1722,1651,1-0,10,1,4,3
66289,2125,2101,0-1,8,2,5,3
66283,1833,1826,0-1,8,3,10,2
66286,2154,2213,0-1,10,2,4,1
66284,1297,1358,0-1,10,2,7,1
66288,1534,1551,1-0,10,3,7,1
66285,786,950,1-0,10,1,5,1
66287,1767,1742,0-1,10,1,10,3
66291,1929,1912,1-0,9,3,10,4
66290,1190,1206,0-1,9,4,10,2
66279,1055,1076,0-1,8,1,9,2
66294,1170,1148,0-1,9,2,6,3
66292,974,979,1-0,10,1,7,1
66293,1955,1979,0-1,8,2,8,1
66295,1364,1358,1-0,9,3,9,1
66296,1999,1710,1-0,8,0,10,1
66297,1656,1670,1-0,10,2,6,4
66303,1694,1682,0-1,9,3,10,1
66304,1366,1495,0-1,6,2,8,2
66300,1969,1874,1-0,9,3,10,1
66298,1581,1590,0-1,10,2,9,1
66307,2017,1999,0-1,5,3,7,3
66301,1155,1273,0-1,10,0,8,1
66302,1323,1346,1-0,8,0,9,3
66299,1886,1866,1-0,10,1,10,0
66313,1943,1939,1-0,10,2,6,3
66311,1693,1735,0-1,10,2,6,2
66310,1247,1163,1-0,10,2,10,3
66316,1023,1035,1-0,2,0,1,0
66312,1142,1210,0-1,6,3,10,1
66305,1669,1650,1-0,10,1,10,1
66308,1958,1964,1/2-1/2,10,1,9,3
66306,1185,1222,1-0,7,2,8,2
66321,1581,1585,1-0,5,1,6,2
66315,1393,1447,1-0,8,2,8,0
66309,1350,1337,0-1,10,2,10,1
66319,1514,1494,1/2-1/2,7,1,8,3
66314,1726,1711,1-0,9,2,8,2
66318,1558,1549,1-0,7,2,7,1
66317,1246,1241,1-0,8,3,8,2
66328,1468,1536,0-1,6,2,7,2
66320,2222,2213,1-0,9,4,5,2
66327,1577,1536,1-0,6,3,6,3
66322,1539,1605,1-0,6,3,8,1
66325,1913,1886,1-0,9,2,10,2
66330,1716,1720,0-1,7,3,9,4
66323,2039,1865,0-1,10,1,9,1
66333,953,874,1-0,7,0,7,0
66329,1511,1514,1-0,9,3,10,1
66332,1846,1818,0-1,7,2,7,1
66331,1135,1063,1-0,9,3,7,2
66324,1710,1733,0-1,9,3,8,1
66326,2026,2015,0-1,10,2,9,3
66334,1646,1655,1-0,9,1,9,4
66341,2069,2054,0-1,0,0,0,0
66335,1691,1663,1-0,5,2,8,1
66336,1720,1789,0-1,9,3,8,2
66342,2079,2091,1-0,10,2,10,3
66343,1781,1806,1-0,9,2,10,1
66339,2021,2035,0-1,10,3,5,1
66337,1715,1664,1-0,10,2,9,3
66338,1037,958,0-1,7,1,10,1
66346,2088,2167,1-0,6,2,6,1
66345,1642,1649,1-0,9,2,8,4
66344,1721,1751,1-0,9,2,9,3
66352,1810,1812,1-0,9,2,4,2
66350,1930,1923,1-0,8,1,8,2
66351,1298,1299,0-1,10,2,9,2
66349,1108,1091,1-0,10,2,10,2
66348,1693,1655,1-0,8,2,9,1
66340,1327,1415,1-0,10,3,10,4
66347,2053,2047,0-1,10,1,10,2
66358,1403,1436,1-0,4,1,4,1
66357,1497,1490,1-0,10,3,8,3
66356,1734,1699,0-1,6,2,6,1
66360,1452,1479,0-1,6,1,5,1
66361,1638,1640,0-1,6,3,10,3
66359,1241,1220,0-1,10,2,5,2
66354,1284,1313,1-0,10,3,7,3
66363,1481,1537,1-0,8,2,9,3
66362,1657,1693,1-0,10,2,9,3
66355,861,902,0-1,8,2,10,1
66353,1453,1457,0-1,10,2,10,1
66370,1725,1976,0-1,7,2,5,2
66368,832,957,0-1,7,2,4,3
66364,1664,1639,0-1,9,3,8,2
66365,1144,1170,1-0,4,1,8,2
66366,1467,1474,0-1,7,1,6,1
66372,1147,1182,1-0,10,1,10,2
66367,2104,2052,1-0,10,2,10,1
66373,1869,1901,1-0,7,2,8,2
66374,1512,1519,1-0,10,2,9,3
66369,944,876,1/2-1/2,6,3,10,2
66379,1809,1731,0-1,8,2,6,2
66377,1201,1227,1-0,6,0,10,1
66375,1286,1296,0-1,10,2,10,1
66378,1645,1644,0-1,5,0,10,0
66376,1876,1901,0-1,10,2,9,2
66382,1542,1611,1-0,8,2,7,3
66380,1540,1552,1-0,10,3,8,3
66384,1854,1846,1-0,6,1,5,2
66388,1190,1169,0-1,4,2,4,1
66371,1376,1360,1-0,10,1,9,1
66385,1663,1649,0-1,9,4,6,3
66390,1846,1823,1-0,4,2,4,2
66381,1736,1736,0-1,8,3,10,2
66389,1974,1982,0-1,8,1,6,1
66387,1030,1025,1/2-1/2,8,2,8,2
66383,1664,1670,0-1,10,1,10,1
66392,852,943,1-0,5,3,4,1
66391,2113,2100,1-0,8,1,7,3
66395,1978,2041,1-0,6,1,7,3
66397,1578,1527,0-1,5,3,6,3
66398,1269,1258,1-0,4,2,6,4
66393,767,685,0-1,8,2,4,3
66394,1844,1798,1-0,10,2,7,4
66402,1986,2025,0-1,9,3,6,4
66400,1957,1918,1-0,7,3,10,2
66386,1206,1256,1-0,10,0,7,1
66401,1638,1671,0-1,8,1,7,3
66406,697,703,0-1,7,1,5,2
66399,1859,1866,1-0,8,1,10,2
66404,902,926,0-1,9,1,10,2
66407,1801,1927,0-1,6,3,9,2
66405,1003,992,0-1,10,0,8,1
66409,1456,1449,1-0,6,1,5,1
66403,1698,1730,1-0,10,1,10,1
66396,992,1013,0-1,10,1,10,2
66412,1409,1448,0-1,8,3,7,3
66415,1731,1670,0-1,9,2,5,2
66414,1897,1907,1-0,5,2,8,2
66416,1296,1509,1-0,7,2,4,2
66408,1108,1146,1/2-1/2,10,1,6,2
66417,2103,2109,1-0,7,2,5,2
66413,1736,1792,0-1,7,2,10,3
66420,1784,1752,1-0,8,1,3,2
66419,2040,2096,1-0,9,4,10,4
66411,1774,1768,1-0,8,1,10,2
66410,1131,1084,1-0,10,2,10,1
66418,2075,2095,0-1,8,3,10,1
66424,2022,1983,0-1,9,0,3,2
66422,932,819,0-1,5,0,9,2
66421,1780,1793,0-1,10,3,8,1
66423,2248,2153,1-0,8,2,10,2
66428,2142,2082,1-0,4,1,10,1
66427,974,975,1-0,10,2,8,2
66425,2024,2187,1-0,9,2,10,1
66429,971,1061,0-1,6,0,10,1
66432,1354,1477,1-0,10,2,5,1
66435,1643,1510,0-1,4,2,10,1
66436,1626,1691,0-1,5,2,6,2
66430,2014,2015,1-0,9,4,10,2
66426,1398,1405,1-0,10,1,10,1
66439,1426,1400,0-1,7,1,5,1
66434,1207,1217,1-0,6,2,9,1
66437,1069,1064,1-0,7,2,9,0
66433,1543,1464,1-0,10,3,8,1
66438,1996,2265,0-1,10,1,8,2
66431,1104,1213,0-1,10,2,10,0
66445,2080,2020,1-0,8,2,10,1
66443,1597,1527,1-0,9,2,7,2
66441,1743,1747,1/2-1/2,7,4,9,2
66440,1071,1055,0-1,10,1,5,3
66444,2013,2087,0-1,6,2,9,2
66449,1713,1694,1-0,5,1,4,3
66447,1381,1451,0-1,4,1,10,1
66446,1616,1588,0-1,10,2,10,2
66442,1493,1463,1-0,10,3,10,2
66451,1284,1307,0-1,10,3,10,3
66455,1781,1767,0-1,7,3,9,3
66456,1622,1559,1-0,8,1,8,2
66448,1518,1513,1-0,10,1,10,2
66452,1301,1324,1-0,10,3,5,3
66450,1342,1350,0-1,5,2,10,0
66454,889,1017,1-0,8,3,10,1
66453,1732,1614,1-0,5,3,10,1
66457,1724,1719,0-1,6,2,10,2
66461,1279,1308,1-0,4,3,10,3
66466,1548,1586,1-0,10,2,8,2
66458,1922,1907,1-0,8,2,10,0
66464,1740,1750,0-1,5,3,6,2
66459,1401,1357,1-0,10,2,8,3
66460,1421,1435,0-1,9,3,7,3
66462,1415,1423,0-1,9,1,9,2
66470,2181,2147,1-0,6,2,8,2
66463,1572,1689,1-0,10,1,9,3
66472,1565,1589,0-1,6,3,8,3
66465,1010,935,1-0,10,3,10,2
66471,838,793,1-0,7,1,6,1
66467,2155,2053,1-0,9,1,9,1
66468,1296,1296,0-1,9,2,7,3
66473,1259,1231,1-0,7,2,10,2
66475,2132,2031,0-1,9,1,10,1
66474,1941,1829,1-0,9,2,9,4
66477,2195,2174,0-1,10,0,9,2
66479,2060,2003,1-0,9,2,8,3
66469,1453,1469,1-0,10,2,10,1
66485,1533,1324,0-1,1,0,1,0
66476,1488,1484,0-1,10,2,5,1
66481,1876,1899,1-0,8,3,4,3
66488,1301,1325,0-1,6,1,10,2
66486,1191,1193,0-1,5,2,7,2
66482,1791,1766,1-0,9,2,7,2
66480,1642,1713,0-1,9,2,10,1
66478,2127,2210,0-1,10,2,8,2
66490,1305,1329,0-1,7,3,4,2
66483,1500,1365,0-1,10,2,7,2
66492,1138,1105,1-0,7,2,4,2
66487,2096,2060,1-0,6,2,9,2
66493,1170,1158,1-0,6,1,10,1
66484,1500,1613,0-1,6,0,10,3
66494,1536,1533,0-1,5,1,10,2
66489,1657,1638,0-1,6,1,10,1
66491,1360,1361,0-1,10,2,10,0
66496,1444,1371,0-1,10,2,10,2
66497,1283,1349,0-1,8,1,10,2
66498,1046,1055,1-0,10,1,6,0
66495,1127,987,1-0,10,3,9,1
66501,764,811,1/2-1/2,10,2,3,2
66502,1319,1354,1-0,10,1,6,2
66504,1717,1818,0-1,5,0,6,1
66503,1428,1464,1-0,7,2,5,2
66506,1373,1403,1-0,6,3,4,3
66505,1755,1760,0-1,10,2,9,0
66499,1076,1071,1-0,10,2,9,2
66513,1445,1500,0-1,1,0,1,0
66500,1932,1912,0-1,10,2,10,2
66512,2053,2062,0-1,5,2,7,3
66507,1725,1941,1-0,6,3,6,2
66508,1500,1531,0-1,10,1,9,0
66509,2039,2041,1-0,9,4,10,1
66511,2184,2130,1-0,10,2,9,2
66510,1775,1819,1-0,9,2,9,2
66516,1498,1397,1-0,7,1,6,1
66519,1873,1820,1-0,9,2,4,2
66515,2241,2248,0-1,10,1,10,2
66514,1461,1494,0-1,10,2,8,2
66522,1583,1583,1/2-1/2,9,0,7,0
66523,1654,1718,0-1,5,2,8,1
66517,1406,1413,1-0,6,3,9,3
66527,1841,1836,0-1,5,1,10,3
66528,1650,1647,0-1,8,3,6,2
66524,1706,1749,1-0,8,3,9,1
66518,1049,1123,0-1,10,1,10,2
66520,829,795,1-0,10,2,9,3
66521,762,801,0-1,9,1,9,1
66533,1107,1111,1-0,7,1,7,2
66525,1839,1944,1-0,10,2,8,3
66536,1577,1592,1-0,5,2,4,2
66535,1472,1458,0-1,7,1,5,1
66531,1832,1830,1-0,9,2,10,1
66532,2182,2245,0-1,10,3,7,2
66530,1365,1358,1-0,8,1,10,1
66529,1677,1675,0-1,10,2,10,1
66526,704,863,0-1,10,1,10,1
66540,1572,1571,1-0,10,2,5,4
66537,1423,1412,0-1,7,2,7,3
66545,1010,979,0-1,9,3,5,2
66538,1674,1671,1-0,7,1,9,4
66539,1381,1355,0-1,10,3,9,2
66544,1400,1404,0-1,5,1,7,1
66534,1591,1572,0-1,8,1,10,2
66546,1736,1719,0-1,4,1,7,3
66548,1798,1828,1-0,5,2,9,3
66541,1690,1628,1-0,7,3,10,1
66542,1817,1818,0-1,10,3,9,2
66554,1902,1857,0-1,8,3,8,4
66543,1351,1570,0-1,10,2,6,2
66553,1775,1672,1-0,7,4,7,2
66550,1496,1508,0-1,6,4,8,1
66549,1689,1694,0-1,7,2,4,1
66547,1517,1531,1-0,10,3,9,1
66555,1746,1786,0-1,10,1,6,2
66557,1476,1553,0-1,9,2,7,2
66561,944,1133,0-1,0,0,0,0
66556,1511,1507,0-1,10,2,10,2
66558,1953,1971,1-0,9,2,10,2
66551,1956,1911,0-1,10,0,9,1
66552,1270,1397,1-0,8,3,8,1
66559,772,796,1-0,10,0,7,1
66567,1531,1491,1-0,6,3,5,1
66562,1410,1410,0-1,7,3,8,2
66560,1187,1311,0-1,9,3,10,1
66563,1772,1775,1-0,6,1,10,2
66570,1838,1873,1-0,10,2,6,2
66564,1014,855,1-0,8,1,8,4
66566,1823,1850,0-1,7,2,10,4
66572,1543,1555,1-0,10,1,5,2
66571,1923,1955,1-0,9,4,6,4
66568,595,751,0-1,5,2,8,3
66575,1227,1333,1/2-1/2,5,1,5,1
66565,1970,1954,1-0,9,1,10,1
66569,1020,1205,0-1,4,1,9,1
66578,1880,1865,1-0,9,1,7,2
66573,1109,1064,1/2-1/2,5,2,6,1
66581,1683,1682,1-0,7,4,8,3
66579,1933,1930,0-1,6,1,7,0
66574,2076,2113,0-1,10,1,6,1
66576,1899,1886,0-1,10,2,8,2
66580,1605,1642,1/2-1/2,5,2,9,1
66587,1500,1500,0-1,0,0,0,0
66588,1173,1213,1-0,6,2,4,2
66584,1949,1992,0-1,9,2,6,3
66577,1500,1572,1-0,9,2,10,2
66583,1710,1657,1-0,10,1,7,0
66582,1430,1422,0-1,10,3,9,2
66589,1719,1727,0-1,9,3,8,2
66593,1768,1780,1-0,8,3,10,4
66585,1957,2002,0-1,7,2,9,3
66590,1557,1573,1-0,8,3,4,1
66595,794,853,1/2-1/2,5,1,4,2
66596,1187,1206,1-0,5,1,7,3
66597,1569,1772,0-1,7,2,6,3
66591,1755,1781,1-0,10,2,7,3
66594,1913,1871,0-1,10,1,6,1
66598,1989,2151,0-1,8,2,9,4
66586,929,825,1-0,10,0,6,1
66592,1663,1594,1/2-1/2,8,1,8,3
66602,2262,2219,0-1,10,1,6,1
66599,1005,733,0-1,7,2,8,1
66608,1233,1240,0-1,0,0,0,0
66605,1379,1378,1-0,4,1,5,1
66601,2084,2070,1-0,6,1,7,1
66600,1674,1647,1-0,7,2,10,2
66604,906,888,1-0,10,4,7,3
66606,2028,2093,1-0,4,2,9,2
66603,1456,1706,0-1,9,3,6,3
66607,2041,2069,0-1,8,2,6,1
66612,1769,1818,0-1,7,3,7,2
66610,1882,1960,1-0,7,1,10,1
66614,2031,2111,0-1,7,2,7,2
66615,1280,1215,1-0,6,2,4,1
66616,1500,1291,1-0,10,2,9,1
66611,2111,2080,0-1,10,0,9,2
66609,1332,1127,0-1,10,2,9,2
66617,1437,1453,1-0,10,1,10,1
66613,1717,1724,1-0,7,2,10,2
66625,1258,1409,1-0,6,3,10,1
66623,1807,1805,1-0,10,2,7,1
66624,2076,2196,1/2-1/2,5,1,6,0
66619,1449,1453,1-0,9,3,10,1
66618,1789,1816,0-1,10,1,10,2
66626,1428,1443,1/2-1/2,7,3,6,1
66620,1679,1561,1-0,10,3,9,2
66630,717,824,0-1,9,1,4,1
66622,1393,1361,0-1,4,2,10,1
66621,1604,1615,1-0,8,0,10,1
66629,1492,1504,1/2-1/2,6,2,10,1
66631,1515,1445,0-1,6,2,10,3
66627,835,734,1-0,10,1,9,0
66637,1909,1891,1-0,7,2,6,2
66638,1655,1585,1-0,6,3,5,2
66628,1509,1493,1-0,5,3,10,2
66636,2020,2086,1-0,7,3,10,0
66635,1864,1776,0-1,7,3,10,3
66634,1961,1948,1-0,6,1,10,0
66633,1473,1409,0-1,9,3,10,0
66632,1068,1061,1-0,7,3,10,3
66640,994,994,0-1,7,2,7,1
66644,1608,1705,1-0,10,3,5,3
66645,1649,1666,0-1,9,3,8,2
66642,1311,1399,1-0,7,1,6,3
66649,1712,1619,1/2-1/2,4,1,4,3
66639,2190,2182,0-1,10,2,10,1
66648,1643,1467,1-0,5,2,9,2
66641,2039,2081,0-1,10,3,5,2
66650,1429,1411,1-0,9,1,7,4
66647,1930,1919,1-0,10,2,8,3
66655,1103,1127,1-0,4,2,5,2
66646,1778,1808,0-1,9,0,10,2
66643,1332,1371,1-0,8,1,7,2
66651,1645,1607,1-0,7,2,10,2
66654,1442,1532,0-1,5,2,10,2
66659,1988,1972,0-1,9,2,7,3
66653,966,1081,0-1,10,1,9,0
66652,1309,1353,0-1,10,1,10,1
66658,1812,1820,0-1,5,1,10,3
66657,1494,1549,1-0,10,2,10,2
66656,1640,1487,0-1,10,1,7,2
66662,1488,1456,1-0,10,1,7,1
66661,863,955,0-1,6,1,9,1
66663,1927,1858,1-0,5,2,10,1
66660,1278,1286,1-0,8,2,8,3
66666,1723,1745,1/2-1/2,5,0,6,1
66665,882,874,1-0,9,0,4,1
66670,2081,1951,0-1,8,2,7,2
66671,1706,1618,1-0,6,2,5,2
66667,1442,1461,1-0,10,0,9,1
66676,1610,1643,0-1,3,1,2,1
66675,1586,1582,0-1,7,1,6,1
66669,987,963,1-0,10,3,8,3
66677,1242,1273,1-0,9,3,6,3
66664,1895,1879,0-1,9,1,10,1
66668,1582,1590,1-0,7,0,10,0
66672,619,665,1-0,7,2,8,2
66678,1953,1922,0-1,10,2,10,2
66673,1840,1836,0-1,10,3,5,2
66681,1478,1532,1-0,7,1,10,2
66684,1443,1332,1/2-1/2,8,2,7,3
66674,1356,1363,0-1,10,1,10,0
66686,2231,2247,1-0,7,3,5,2
66680,1905,1863,0-1,5,1,10,2
66679,1772,1783,1-0,10,3,6,1
66685,1646,1696,1/2-1/2,9,1,5,3
66692,1793,1835,1-0,1,0,0,0
66682,1314,1322,0-1,9,2,9,2
66687,1829,1812,1-0,8,3,7,2
66688,1558,1544,0-1,10,2,7,3
66694,1314,1447,0-1,6,2,4,2
66689,1415,1407,1-0,8,1,3,2
66683,1364,1254,1-0,6,4,10,3
66690,1276,1216,0-1,9,1,10,1
66693,1135,1127,1-0,10,1,9,3
66698,1393,1105,1-0,8,0,4,2
66691,1871,1602,1-0,10,1,9,2
66695,2076,2075,1-0,6,1,8,2
66700,1539,1585,1/2-1/2,3,1,10,2
66701,1624,1592,0-1,4,0,9,1
66706,1125,1115,0-1,4,1,4,2
66699,1729,1738,0-1,9,2,10,2
66704,1764,1781,0-1,9,2,7,2
66697,1537,1530,1-0,10,1,6,2
66703,1709,1799,0-1,10,2,5,0
66708,1460,1467,1-0,6,1,9,3
66696,1646,1727,1-0,10,2,10,2
66702,1678,1673,1/2-1/2,10,1,9,2
66710,1668,1642,0-1,10,3,7,2
66709,1102,1215,1-0,6,4,10,3
66713,1137,1099,1-0,5,2,7,2
66711,1544,1503,1-0,8,1,9,3
66705,1141,1152,1-0,7,1,10,1
66714,1213,1225,1-0,5,2,9,3
66715,942,961,0-1,5,2,4,3
66716,1931,1947,0-1,5,1,7,2
66720,1979,1996,1/2-1/2,10,2,7,4
66718,1869,1758,1-0,8,1,6,1
66707,1032,1071,0-1,9,3,10,2
66712,1783,1789,0-1,10,2,4,2
66722,1623,1564,0-1,10,1,6,2
66721,1607,1618,1-0,10,1,5,3
66724,1795,1771,0-1,6,2,10,2
66717,1721,1732,0-1,10,2,9,1
66725,2051,1959,0-1,10,2,7,2
66719,1875,1833,1-0,10,2,10,2
66727,2188,2233,1-0,10,1,7,1
66729,1462,1524,0-1,7,3,6,4
66726,1868,1908,0-1,8,1,10,3
66728,919,935,0-1,9,3,8,3
66730,1395,1469,0-1,10,1,8,1
66734,2029,2136,0-1,10,3,4,2
66723,1885,1904,0-1,10,2,10,0
66736,1697,1838,1-0,10,2,5,4
66737,1297,1257,0-1,7,1,9,2
66733,1658,1664,1-0,5,2,9,3
66735,1866,1796,1/2-1/2,10,1,10,2
66738,1981,1924,1-0,9,2,10,2
66732,1324,1360,1-0,7,2,8,1
66739,1617,1637,1-0,8,2,8,3
66740,2211,2231,1-0,5,2,7,3
66731,777,629,1-0,10,2,9,2
66743,1665,1713,1-0,6,2,10,2
66742,1406,1474,0-1,8,3,10,2
66744,1285,1303,1-0,9,1,10,1
66751,1590,1626,0-1,10,1,5,2
66745,1255,1198,1-0,10,3,6,4
66741,1203,1102,1-0,9,1,6,1
66747,992,1037,1-0,10,1,5,1
66746,1496,1527,1-0,10,1,9,3
66752,2261,2290,1-0,7,2,4,1
66753,1712,1738,0-1,9,2,7,2
66750,1926,1946,1-0,9,1,8,2
66748,1231,1176,1-0,9,1,10,1
66757,1826,2070,1-0,10,2,9,3
66755,1701,1712,1-0,7,2,10,2
66754,1794,1819,1-0,7,1,6,1
66749,1500,1512,0-1,10,1,9,1
66758,1803,1795,1-0,10,2,5,3
66765,1385,1512,1/2-1/2,7,3,7,3
66762,1889,1920,0-1,8,1,9,2
66761,1614,1616,1-0,10,1,10,2
66759,1567,1698,1-0,9,4,9,2
66763,1610,1628,0-1,9,2,10,0
66760,1457,1451,1-0,8,1,10,2
66766,1397,1513,0-1,5,2,4,3
66764,1339,1320,1-0,10,1,8,2
66756,1935,1860,0-1,10,2,8,1
66767,2084,2114,1-0,8,2,10,2
66772,1697,1710,1-0,5,2,9,2
66768,1839,1783,0-1,6,1,10,2
66775,1413,1512,0-1,10,1,5,2
66771,1626,1700,0-1,8,3,7,1
66770,1453,1444,0-1,10,0,8,1
66769,1384,1306,0-1,10,0,10,0
66773,1276,1217,1-0,9,2,10,3
66776,1404,1338,0-1,8,3,8,2
66777,1316,1367,1-0,9,2,10,2
66784,1268,1227,1-0,4,0,4,2
66779,2202,2285,0-1,8,1,10,1
66778,1413,1401,1-0,7,2,5,2
66774,1211,1488,0-1,10,2,10,2
66780,1876,1873,1-0,6,1,9,3
66783,1261,1325,0-1,7,2,10,1
66787,2108,1965,1-0,9,3,10,1
66790,1750,1812,0-1,4,1,8,1
66786,1563,1563,0-1,7,1,10,0
66785,833,810,0-1,8,1,10,0
66782,1167,1236,0-1,9,2,10,0
66794,880,876,1-0,5,2,4,2
66781,1412,1421,1-0,8,2,10,1
66788,1524,1529,1-0,9,3,10,1
66789,1928,1924,1-0,9,2,10,1
66796,1668,1690,0-1,6,2,10,2
66792,1552,1525,0-1,10,3,5,2
66791,1824,1837,1/2-1/2,10,2,9,2
66797,1825,1812,0-1,10,2,7,3
66798,1028,1093,1-0,10,3,8,1
66795,1619,1682,0-1,9,3,5,2
66799,1922,2018,0-1,10,1,10,2
66806,1895,1919,0-1,8,3,7,2
66793,852,898,0-1,10,0,9,1
66805,1784,1693,0-1,10,2,10,2
66802,875,845,0-1,8,1,10,2
66803,1331,1341,1-0,7,2,10,1
66808,1137,1051,1-0,5,1,8,2
66801,2190,2158,0-1,10,1,10,2
66807,1524,1493,1-0,7,1,9,3
66814,1638,1627,0-1,10,2,9,3
66804,1936,1926,1-0,7,3,9,2
66813,1267,1299,1-0,5,2,4,2
66800,1759,1791,0-1,10,2,7,0
66810,1533,1425,1-0,7,2,7,2
66809,1391,1377,1-0,4,3,8,2
66816,2121,2114,0-1,5,1,6,2
66820,1609,1664,0-1,5,1,6,2
66812,2203,2114,0-1,10,2,10,2
66818,1595,1573,0-1,8,1,6,2
66822,2089,2067,0-1,6,1,7,1
66821,2090,2114,0-1,8,1,10,1
66817,1608,1700,0-1,8,2,10,1
66811,1987,1973,1-0,10,2,8,1
66823,1431,1440,1-0,6,4,8,2
66819,1457,1470,1-0,10,2,7,1
66815,1869,1572,1-0,10,2,10,4
66824,1267,1253,0-1,8,2,7,3
66826,1615,1620,0-1,10,2,6,2
66825,1314,1375,0-1,8,0,9,3
66830,2001,1938,1-0,10,0,6,2
66829,1512,1496,1-0,5,1,10,1
66832,1902,1855,0-1,10,3,10,1
66827,1849,1819,0-1,10,2,7,1
66831,1717,1698,0-1,10,3,6,1
66828,1617,1914,0-1,10,3,7,4
66834,1760,1718,1-0,8,2,7,1
66837,2001,1999,1-0,5,3,7,2
66836,781,768,0-1,10,2,5,2
66833,2147,2133,0-1,10,2,10,2
66838,1484,1447,1-0,7,1,7,1
66842,1015,1006,0-1,4,2,8,0
66835,1618,1667,1-0,9,1,10,1
66839,1543,1527,1-0,9,2,8,3
66843,1708,1657,1-0,7,3,6,3
66847,1333,1298,0-1,7,2,10,1
66844,1554,1602,1-0,7,1,7,3
66840,1672,1735,1-0,10,1,8,1
66845,1144,1269,0-1,8,1,8,0
66841,1153,1152,0-1,10,3,9,2
66850,1812,1786,0-1,9,3,9,3
66846,731,731,1/2-1/2,8,3,8,2
66853,1134,1282,0-1,10,2,7,1
66848,1396,1364,0-1,10,1,10,2
