Id,WhiteElo,BlackElo,Result,ConsideredMovesWhite,BestPieceMovesCountWhite,ConsideredMovesBlack,BestPieceMovesCountBlack
21652,2020,2013,1-0,9,3,9,2
21653,1972,1878,1-0,10,2,9,2
21651,1711,1700,1-0,10,3,6,3
21649,1672,1675,0-1,10,1,10,2
21655,1758,1579,0-1,8,3,10,1
21654,1450,1444,0-1,5,2,9,2
21657,1105,1044,0-1,9,1,9,1
21658,1845,1915,1-0,6,1,4,3
21662,1949,2004,0-1,7,1,8,3
21656,1537,1570,0-1,5,1,10,2
21666,2053,2084,0-1,10,2,6,3
21659,2050,2088,0-1,7,2,10,3
21665,1059,1156,0-1,6,2,7,1
21669,2197,2130,1-0,5,3,10,4
21670,1948,1931,0-1,8,1,5,1
21664,1340,1339,1-0,6,2,9,2
21663,1833,1880,0-1,7,2,7,1
21661,1678,1655,1-0,10,1,10,2
21667,1474,1480,0-1,9,0,10,3
21674,1921,1821,0-1,6,2,5,2
21675,1403,1446,0-1,8,2,9,1
21678,949,1011,0-1,3,1,4,3
21672,1632,1620,0-1,10,3,5,2
21660,920,916,0-1,10,0,10,0
21668,1537,1502,0-1,10,2,10,1
21677,1624,1624,1-0,8,4,8,2
21671,1278,1273,1-0,10,3,6,2
21673,1342,1388,1-0,9,3,9,1
21684,1716,1706,0-1,6,2,6,3
21682,1848,1751,0-1,6,2,8,1
21676,942,937,0-1,9,2,8,2
21681,917,997,1-0,8,2,10,2
21680,1842,1845,1-0,10,1,6,0
21679,1774,1739,0-1,10,2,7,2
21685,1869,1795,0-1,6,2,10,3
21687,1766,1733,0-1,8,3,9,3
21683,1676,1792,0-1,9,1,7,1
21690,2033,1945,0-1,10,2,9,3
21694,958,934,0-1,7,0,5,1
21692,1556,1711,1-0,10,2,8,3
21686,1771,1804,0-1,10,2,10,3
21691,1458,1365,1-0,9,2,10,1
21689,1137,1110,1-0,10,1,9,0
21697,1783,1782,0-1,6,2,10,2
21696,1199,1141,0-1,9,2,8,3
21688,1530,1525,0-1,10,2,10,2
21693,1825,1838,0-1,10,0,8,1
21703,1766,1770,1/2-1/2,7,4,5,2
21699,1744,1652,1-0,7,3,7,4
21698,1745,1740,0-1,5,3,7,2
21706,1507,1517,0-1,6,2,6,1
21700,1840,1898,0-1,10,1,10,1
21707,1663,1915,0-1,9,2,6,3
21704,1292,1223,1-0,10,2,9,2
21705,1135,1073,0-1,5,3,6,2
21708,1689,1686,1-0,7,2,7,2
21695,1407,1325,0-1,10,1,10,0
21702,904,771,1-0,10,2,9,4
21701,1383,1394,1/2-1/2,7,2,10,1
21711,1490,1473,1-0,5,2,5,1
21710,1602,1670,1-0,8,3,7,3
21717,1593,1615,0-1,7,2,5,3
21709,1698,1652,0-1,9,1,7,2
21712,1339,1315,0-1,7,3,6,3
21714,2214,2107,0-1,9,3,8,2
21716,1421,1409,1-0,6,2,6,2
21715,2099,2200,0-1,9,2,10,2
21718,1209,1196,0-1,6,2,6,4
21723,1698,1777,1/2-1/2,5,1,5,1
21713,1911,1856,1-0,10,2,7,1
21719,1422,1442,0-1,8,3,5,2
21720,1554,1548,1-0,9,2,10,2
21721,1944,1810,1-0,6,2,8,2
21729,1208,1270,0-1,6,2,5,3
21722,1155,1157,0-1,6,3,9,2
21728,1998,2011,1-0,9,4,5,3
21731,1305,1332,1-0,7,3,5,3
21726,1613,1529,0-1,9,0,8,1
21727,1475,1495,1-0,10,1,10,1
21730,2155,2107,0-1,7,3,6,2
21734,2114,1961,1-0,8,1,7,2
21724,1693,1694,0-1,9,1,10,1
21733,1629,1667,1-0,7,2,8,1
21725,962,722,1-0,10,1,9,2
21732,1507,1518,1-0,10,4,8,3
21737,1008,1026,1-0,10,1,4,3
21735,1697,1689,0-1,7,0,10,3
21742,1714,1718,1-0,6,3,7,3
21738,1121,1212,0-1,9,0,10,2
21736,1693,1661,1-0,7,3,9,2
21739,1857,1837,1/2-1/2,10,1,10,1
21745,1471,1429,0-1,5,2,7,2
21740,1704,1671,1-0,10,2,10,1
21741,1469,1496,1-0,10,1,10,1
21744,1819,1792,0-1,10,1,10,0
21743,1798,1798,1-0,8,2,9,3
21746,1346,1405,0-1,6,2,9,2
21747,1639,1439,0-1,7,2,10,2
21750,1935,1871,1-0,9,2,8,4
21755,1451,1444,1-0,7,3,5,3
21754,1624,1632,1-0,9,2,6,1
21748,1589,1576,1-0,9,2,10,2
21753,1509,1523,0-1,9,1,3,1
21749,1875,1842,0-1,8,2,8,2
21752,1379,1457,0-1,10,2,8,2
21761,1963,1956,0-1,6,2,10,2
21760,1826,1861,1-0,6,1,10,1
21758,1257,1244,0-1,6,1,10,2
21756,2099,2195,0-1,10,3,10,1
21757,1437,1425,0-1,9,1,9,0
21763,1827,1756,0-1,5,2,10,3
21759,1658,1683,1-0,10,1,7,1
21766,1862,1874,0-1,10,2,6,3
21751,1540,1539,1-0,9,2,10,1
21764,1913,1926,1-0,7,1,10,2
21765,1824,1775,1-0,10,2,6,2
21767,1938,1907,1-0,9,3,8,1
21768,1027,1034,0-1,8,2,8,2
21762,1732,1754,0-1,10,1,10,0
21770,1706,1732,0-1,8,3,7,1
21771,2076,2014,1-0,7,3,10,0
21773,1184,885,1-0,6,3,5,2
21769,1164,1170,1-0,10,1,8,2
21775,1672,1643,1-0,9,4,9,2
21772,1521,1503,0-1,6,3,7,3
21776,1658,1687,1-0,10,3,8,2
21774,1284,1276,1-0,10,2,7,2
21779,870,890,0-1,6,2,5,2
21777,1694,1741,1-0,7,2,8,2
21778,1734,1740,0-1,6,0,6,1
21780,1492,1575,1-0,9,1,9,3
21782,1935,1703,1-0,10,1,7,1
21783,1797,1835,0-1,6,1,7,3
21781,1848,1796,0-1,6,1,10,2
21789,1575,1503,1-0,8,3,10,2
21784,1947,1972,0-1,9,1,8,0
21792,1664,1578,1-0,6,2,6,1
21786,2060,2047,0-1,10,2,5,3
21787,2085,2144,1-0,9,1,10,1
21785,1492,1485,1-0,10,0,10,1
21795,1088,1097,1/2-1/2,8,3,7,3
21798,2093,2065,0-1,10,2,10,3
21794,1392,1372,0-1,8,2,4,1
21790,1354,1363,1-0,10,2,10,2
21797,1107,1110,1-0,10,2,8,1
21788,1327,1337,0-1,10,1,8,1
21799,1462,1422,1-0,10,1,4,2
21803,1528,1511,0-1,4,2,9,1
21793,1500,1692,1-0,10,3,10,3
21805,844,611,1-0,1,0,0,0
21802,907,917,1-0,8,3,6,2
21801,1892,1888,1-0,8,2,9,1
21804,1440,1438,0-1,9,4,4,2
21800,1048,1037,1-0,10,3,4,1
21796,1297,1280,0-1,10,2,10,1
21791,1298,1273,1-0,10,3,8,1
21808,1005,966,0-1,10,1,4,0
21807,1573,1575,0-1,6,2,6,2
21811,1747,1764,1-0,7,1,8,3
21815,1044,1057,1-0,10,2,6,3
21814,2135,2162,0-1,7,3,8,2
21812,1132,976,1-0,10,2,10,3
21810,1556,1583,0-1,10,1,10,2
21809,1414,1396,0-1,9,2,10,1
21816,1618,1610,0-1,10,3,6,0
21806,935,959,1-0,10,2,10,3
21813,1482,1494,1-0,10,2,7,2
21820,2010,1996,0-1,6,4,8,0
21819,1176,1191,0-1,10,2,8,2
21818,1437,1407,1-0,8,1,6,3
21823,1940,1850,0-1,10,2,7,3
21822,1904,1930,0-1,10,3,8,1
21826,2124,1987,1-0,5,2,9,3
21825,1879,1966,1-0,6,2,6,1
21821,2100,2084,1-0,8,0,10,2
21824,1647,1702,1-0,10,3,7,1
21832,1235,1235,1-0,2,0,1,0
21817,1611,1560,1-0,10,2,7,3
21827,1789,1869,0-1,5,2,9,2
21828,1351,1374,1-0,9,3,9,3
21829,2088,2114,1-0,10,2,7,3
21833,1757,1757,1-0,6,2,4,2
21835,1423,1437,1-0,10,2,8,2
21837,1473,1466,0-1,10,2,4,2
21836,2213,2210,1-0,9,2,10,2
21839,1978,1907,1-0,8,2,6,1
21831,1899,1943,1-0,10,2,10,0
21830,1922,1949,0-1,10,1,10,1
21838,1560,1620,1-0,6,2,10,1
21840,1723,1733,1-0,10,2,7,3
21834,1683,1664,1-0,8,3,8,1
21844,2104,2112,1-0,9,3,10,2
21843,1561,1536,1-0,6,1,5,2
21848,1205,1207,0-1,6,1,6,1
21842,1347,1298,0-1,10,3,8,3
21851,1811,1771,1-0,10,2,9,3
21846,1498,1499,0-1,6,2,10,1
21845,807,896,0-1,9,2,9,2
21841,1156,1143,1-0,9,3,10,1
21847,1610,1491,1-0,7,1,8,2
21849,1308,1363,0-1,10,1,10,1
21852,1393,1391,0-1,10,1,7,2
21850,1087,1190,1-0,6,0,9,1
21856,1538,1537,1-0,8,4,7,3
21855,1636,1653,1-0,8,0,6,1
21857,1513,1502,0-1,8,2,7,2
21854,1092,1097,0-1,8,0,10,1
21853,1789,1850,1-0,10,1,10,2
21863,1564,1568,1/2-1/2,7,1,8,2
21860,1302,1275,0-1,7,3,6,1
21859,1884,1835,1-0,6,1,10,3
21861,1946,1952,1-0,9,1,9,3
21867,1298,1263,1-0,7,0,5,2
21865,1746,1711,1-0,10,0,9,1
21862,1520,1553,1/2-1/2,10,1,10,2
21858,1468,1413,0-1,9,3,10,3
21869,2104,2148,1-0,7,0,10,1
21872,1206,1275,0-1,7,3,5,2
21866,1253,1260,0-1,7,1,10,3
21873,2048,1981,1-0,10,2,7,3
21864,1352,1348,1-0,10,3,10,0
21877,1010,1090,0-1,5,1,5,1
21868,1424,1412,0-1,10,2,9,1
21874,1551,1521,1/2-1/2,5,0,7,1
21881,1581,1500,0-1,10,2,5,3
21876,1481,1456,1-0,9,2,9,2
21870,1596,1599,0-1,10,3,9,2
21871,1964,1950,0-1,10,2,9,1
21882,1243,1201,0-1,9,4,6,2
21875,961,947,1-0,9,0,9,2
21878,1380,1330,1-0,10,2,9,3
21879,1438,1471,1-0,10,2,10,1
21880,1523,1553,1-0,5,1,6,0
21886,1185,1115,1-0,8,2,3,2
21888,568,527,0-1,5,2,7,2
21883,1850,1836,0-1,9,2,8,3
21887,2124,1928,1-0,9,2,4,2
21890,1669,1666,1-0,9,1,5,1
21885,1944,1931,1-0,8,2,10,1
21884,1685,1718,1-0,10,2,10,2
21891,1978,1997,1-0,5,1,10,2
21889,1287,1288,0-1,10,2,10,2
21893,2113,2053,0-1,8,2,10,2
21896,1515,1517,0-1,6,1,6,2
21897,1222,1210,1-0,9,4,8,3
21901,1385,1349,0-1,7,1,4,3
21898,1777,1761,0-1,10,3,4,2
21894,2214,2193,1-0,9,2,8,2
21902,1529,1581,0-1,10,3,8,2
21892,2000,1970,0-1,10,2,9,3
21899,2051,2109,0-1,7,2,8,2
21900,857,841,0-1,5,2,10,1
21904,1355,1237,0-1,8,2,7,2
21895,1485,1195,1-0,9,2,10,3
21905,1532,1497,0-1,10,1,4,2
21903,2299,2292,0-1,7,2,10,1
21912,2166,2124,1-0,8,0,6,1
21913,2170,2176,0-1,7,3,10,3
21907,1037,1026,1/2-1/2,9,2,9,1
21916,2096,2156,1-0,7,3,8,3
21906,1117,1076,1-0,6,1,10,1
21917,1460,1538,0-1,0,0,0,0
21908,2158,2159,1-0,10,1,10,0
21915,1638,1686,1-0,8,0,8,2
21921,1719,1657,0-1,4,1,4,1
21910,1304,1334,1-0,10,3,8,2
21909,1044,1042,1-0,9,1,10,1
21918,1685,1682,0-1,8,2,8,1
21914,1007,848,0-1,8,1,7,2
21919,1986,1960,0-1,6,3,5,2
21920,1260,1266,0-1,5,2,10,2
21925,1889,1954,0-1,9,2,4,3
21911,1886,1671,1-0,10,3,9,3
